,state
4923a645-5b8f-4da0-a199-52c5a0c6fa02,6.0
c041f9a7-625b-4249-b042-e938061fc103,9.0
d6785ca2-28a8-4ce6-8e0e-066b7ad78b06,2.0
82be2393-49e7-4817-a5e2-43ef17353c0a,7.0
139ec04c-0dc9-456e-91c8-aef139e9370b,7.0
62766c4a-50d4-465a-8fc5-6e1141fe590b,7.0
da7d4478-7ed9-48a4-a782-ee3965d3220b,3.0
c75c800f-861d-4d4c-8091-235371ef080d,4.0
72742171-c52a-4cb1-ba04-6f5d47e5480d,1.0
9e207643-9851-4415-8820-dff03b76060d,1.0
d40381b2-24c0-480a-8926-1cd5511b320e,2.0
87b19bc9-9785-4dad-a624-ad017e2cbd10,1.0
248fe5dc-94df-43b4-a3fd-76c9fd315510,3.0
d6f6ad26-73e9-4bcb-a870-387b02252111,7.0
1d756443-38d6-45f2-bb3c-ea2f92c8c012,2.0
17eec265-3e64-4926-994b-b123ab18d012,4.0
b07e9e9e-9651-4f0d-8b06-64e1139ae112,7.0
80e4c1be-aea3-420b-b5d4-87c344625a16,6.0
ea794a00-74af-43df-ae30-6438e2f0b018,9.0
25fb7aea-a2f6-4a73-bb96-816d36cc1d19,1.0
b5793a95-1eee-4acf-a1bf-1b9dd5fb5a19,1.0
d3986ef1-bc5c-4698-852d-c9c07e62a81b,1.0
1506ac5c-e9d2-469a-8b74-ad6fda81031b,15.0
acfdaf18-f84c-4f90-9280-c3bf2f19cd1b,9.0
3a8d104b-bdbb-4b94-821f-14eb6f614b1c,2.0
693691f1-202d-43d1-bd57-d5bcc657db1d,1.0
55a7a018-9743-4315-b203-f00c2213501d,6.0
73c49070-432d-4af8-b76e-1480e0f20020,12.0
01eaf933-a083-47c2-a015-9c6cd8cec520,2.0
0e82594a-2ee9-43e7-89cd-1a554e411923,3.0
bc73ae91-e516-4ac7-9189-f56121a5cc23,9.0
70ea3d0d-a1e0-45af-9242-cdda57de6923,13.0
88eec782-14c4-4e07-99d9-5ee243400725,3.0
ddd8e073-023c-4d13-bd9f-68804edddc26,7.0
5caf718b-8a5b-441e-8efe-0439826e8328,13.0
bce26b15-3252-4fe3-a76b-1adb9dc7b52b,6.0
b8e40a95-9df7-4eee-b7d9-d17fa6b8ab2c,7.0
f43dc891-1cf1-4e90-98ea-8199fe94f431,7.0
a14e6e17-50c7-4f07-9c26-c826526d5a31,6.0
d841d893-0126-4d5a-a5a0-955172379e32,10.0
ec9586e8-e8b3-423c-8fb2-09942f322033,1.0
ade8e489-7fb1-4a3d-b0db-6d2b3cfdee35,9.0
5add14ba-9cdd-4dce-9a54-e6741f9b5f36,3.0
d259bbc3-9fb0-4a07-abd0-cfa90bbe7e36,3.0
863547d9-687e-487f-9de5-b9c1ca1c7638,1.0
78b9f113-c021-427e-affe-32f78f73a538,3.0
0ba82df5-9e2d-4a2e-a024-8b42f846b239,9.0
e7b61387-50ea-4b31-aef0-e38544972539,1.0
1b021364-9d19-4308-9464-9a5eb71a7439,3.0
47044cb0-1d35-4a16-8fe9-e34bc2576839,1.0
2d62d209-e88d-4daf-93f4-9eb1cdc4233f,9.0
499238ab-07c7-4eb0-ac88-eea6d9f87a3f,5.0
1f746ae9-ef0e-448f-a0fe-80a243288040,5.0
0f5effa6-0508-4702-aea8-de13cdcde840,1.0
9f588afb-10b4-4c27-8881-2b33b2c00d42,11.0
242d54c7-7bf9-41f0-8588-e00eaff9fa43,1.0
c158db98-413d-4e27-ba82-3694cf56df44,9.0
b6ed9b7b-4eb7-4665-8a5c-396f3acd6a46,4.0
4b20567f-271d-4ebe-9904-7b81ddee0047,5.0
1a81b7a6-ec11-4fc3-b2de-022cf948b947,2.0
1169cd48-bf4f-41d8-ba84-1f83044db74a,1.0
04a222fe-f76b-4d41-b7ef-1d9014be724a,3.0
c6586e83-11c5-4d9c-941d-6b73a542214b,10.0
0dca5c84-6bfd-48cd-af86-e2c52a034f4b,2.0
9701d912-40fa-46ea-8716-5a4ad7da9a4c,1.0
24646130-47e4-4ca8-b6ab-5a4082df3d4e,1.0
1a987dc3-4e37-40b0-b292-1d1d3f6a6f4f,11.0
137198f6-d924-4b04-9101-3f633e647b51,3.0
ccd90971-71fe-4df7-9bc8-d4e3cc944e54,9.0
452792e7-bf1c-4396-99a5-be03bed55754,12.0
f55a8a2f-7390-4639-a350-8ed374ad2d55,1.0
da8d21c6-5551-4a3b-9c05-fb59db3a7b55,2.0
0b58209a-6874-46eb-a294-b90de3777356,9.0
b733bfb7-a610-4470-ae88-271effc94057,9.0
