,state
705f2ed4-651b-4351-9338-641f155e8423,7.0
808461d2-d21b-4aed-8054-242f054f6a24,5.0
fbdc1dc2-d2eb-447c-9b47-83fa9fe40124,9.0
434163ea-432b-41f3-8321-7180a8635124,6.0
9002dda4-4f38-44fe-b21d-186cff528b25,7.0
7b40f5f4-db5a-4c19-8438-77272d082927,9.0
05f5ee80-df3c-488f-b893-86eab5a14c27,1.0
9dd27201-81c8-42c1-9227-24a35e55b229,7.0
3c50609d-819f-4ec0-991e-9549d1bea12b,8.0
9f07c231-30c0-4362-893f-77923234372b,7.0
38fe40f8-9931-43b5-b844-1aaa289f442d,9.0
3676f62d-740b-4d7f-9c33-a9a7d680582e,10.0
8ad5a437-f2cc-4669-a95c-86070086cd2f,6.0
fab10659-ffdb-4d2f-ba6e-5ddfb9e62b30,9.0
dc37d1ad-3f31-430f-90e4-97ff8919ee34,9.0
ef3d2659-7c4a-4003-a1b1-9a47a5388034,6.0
a9b66ff7-e5b7-4cdd-91b5-0b32e8231436,7.0
2d8fa56b-2cb3-48c6-a4f8-16a8abfe9c36,7.0
bcf9508c-9600-4ca8-924f-a7bdcf8d3636,7.0
3dee552a-9c62-4bea-ba14-05f634c2d53c,8.0
163ff088-61f0-4241-af7d-d4a20601c23f,5.0
6b1b0d75-41eb-476a-b4f1-2b1926affd40,4.0
ce347a3a-2691-4bb6-bb65-074d618e8741,3.0
a78fc086-cb5c-4f07-9b11-3593562f2f41,7.0
2d74e62b-b972-42c4-abd2-a0dbdaaec043,6.0
c55652f1-9d90-4229-acc6-aa3d6aa07546,7.0
881bf144-b291-41d5-850f-0199d6d2e947,7.0
98d2df39-43cb-467a-8f3c-633feb877548,3.0
2ffc4b5f-cc76-49c6-907a-cd44c5ccf948,1.0
9e3cd8dd-dbb6-4983-8700-cb9074f19148,1.0
b58bffe5-4390-4791-8385-a04a35ca1149,1.0
df1e42cf-d0df-4326-8efd-9fe823cf344a,7.0
f0a740b2-74ad-4350-a09f-c215479d124c,8.0
cc8ca0ae-56cc-4dcc-899d-444c4d879c4d,9.0
2fbc6e71-4360-4448-8b65-00029f8a0b4e,2.0
7418a9d3-1352-4101-a68b-cf9f9204d54f,7.0
c52126e0-3df8-4134-b9e8-5a57168d114f,6.0
bb6d222e-585a-4c3e-add2-1b2bd5281f50,2.0
6ea613fc-fddd-4d89-b73e-fb2357d12651,1.0
dad951a3-c22e-42f0-bb02-854413ddc351,3.0
3d67b2b7-1a73-4516-8488-56ef9b70b652,8.0
e895e84a-4a82-4f37-a47b-76b3a0d9f252,7.0
251fa91d-ca25-4c52-9347-88870f455c53,6.0
2f2d0bc0-a680-4af6-b957-be9ad2953454,9.0
1019e38a-603b-4631-99f5-9fef5cb91855,9.0
c14ebe7f-b860-41f6-8ee8-67a3f5f8ed59,3.0
ed698786-fa22-478a-8d7c-97db75d3ad5a,7.0
735c0ad9-1788-4fa8-9373-baf2ddffa15e,7.0
3390cb51-b66b-461d-aae0-90d74fbaf85f,9.0
d81bbad4-fe03-4bc9-9633-e3e2a67e2960,7.0
d2f7f14f-1588-4bbf-90d6-279d7bb7f661,1.0
