,state
5b3b61fe-eea5-46c3-bc4e-bb9a880e4407,2.0
76bcdd5c-44e4-497c-8f8b-283c417ec508,6.0
80c88c65-63df-4965-8ef9-f49d4d9ffb08,4.0
d58fe309-d4ab-48a4-adda-b442a6c23809,7.0
578f3e77-e8bd-40de-9f5e-603c85bfa009,1.0
6f188bfe-5aae-4761-a656-e78ae1a93b12,2.0
93c1a410-3517-4019-a00f-b46f05a8b514,5.0
9ce16ed3-15a3-4b00-9ae1-fadb0e983b16,9.0
6a1af2d2-4e48-4137-acad-85a76fdf5b18,2.0
f6438b55-1ad1-4d33-b93b-2efabd408b1d,2.0
1080df15-089e-449f-bec3-2d6746b6001d,1.0
5b6aadc3-e541-4e95-bc5f-e4ac2f8dfa1d,9.0
2c1098c7-d1be-46b0-9ddd-63ee9c7a8f1f,6.0
24f852b4-9008-4fc3-84d8-5f023ae15c27,1.0
2313e3c3-02e3-4ce4-960d-dbcf1065d42c,1.0
9547cbcf-4778-415f-8b3d-3df881dab82c,1.0
cc7fabcb-49d8-4948-96b4-7383ef5ad62c,8.0
52ffd395-7187-43c6-8b50-3e53bcfb1b2c,3.0
37e06b4d-7f5d-4c52-b5bc-3e308532fd2c,6.0
ca327f97-ce4d-4175-9857-651c8f56772d,8.0
7fa235aa-cfff-45e6-afa8-e3ae72c22b2d,2.0
c576ff0d-b291-4935-9da3-628edce1f732,1.0
11f18f54-9b33-4c33-bdf9-0f093f4f3336,6.0
c069bf22-ce39-4bfa-a53b-3b095fd62036,6.0
814b2873-3e3e-419e-ba53-f65e322d9338,6.0
33a5fe1e-e6aa-4c35-88c3-3054149a8d3b,2.0
e1fc830e-a99a-4a72-a45e-833c8d9d2c43,6.0
0bdddc43-1d4b-4f26-8a8e-bcb4574f6f44,2.0
d6fc41fb-370b-44c0-940c-862554ecb645,2.0
ddb54208-10d5-4b8e-a6a9-5574d888cf47,7.0
2a83ed2a-fda2-4dd1-b3d0-46b826322849,7.0
d3867b92-bbc2-4a70-8ed6-b0fff7e4a34c,8.0
0924524d-4963-4c13-9132-317f3d4a6c4c,10.0
54cdf5fc-833e-4d77-99ce-524d98d8064e,3.0
5a6af013-c47e-41be-9102-07e49330d451,7.0
93c88efa-475a-4583-8563-c032cbc3c652,7.0
d95ff6dc-ef13-4397-bac3-6870e3950353,2.0
d3fa1c28-1700-4f40-aa89-908b71bf9f55,6.0
8666a3e0-7356-45a7-a742-713c113e4a56,1.0
9c8760c9-abd0-448f-b8fb-5aee16691356,4.0
0355357a-fea8-478d-9af5-0984bf6ac25d,6.0
05e020c8-143d-430e-aadb-5480fdf25f62,7.0
d9f1f79e-13c2-44f3-a760-3b1149d8a865,7.0
61c2c466-6680-42b2-8050-a597fc78a066,3.0
870b22bb-f07f-4a4c-80a2-2965edd48567,1.0
7f258209-68b9-4caa-a3dd-62385986b367,6.0
9f68c7b1-2778-4a19-a92d-a84198806569,2.0
462ffbaf-435e-4064-bf90-35e08705ce6b,6.0
8c4ec6c8-85a5-48ec-8629-5fc1c71a926b,6.0
fbc76133-5c1e-4252-9a42-c69b8bfb746b,8.0
2223babc-8d59-45d6-8592-a6eb8bac366b,1.0
d210eb84-3824-4d30-85b5-cd3ba710c170,8.0
2426ab48-fbd3-41a0-90ae-84f7fc3af673,6.0
cf10bfcd-7d0a-4225-a432-4277eb57e382,7.0
9f617810-959e-4548-8d7d-34d5d0fb1282,1.0
7a0f7af0-27e5-4228-8130-6877a3ee4987,1.0
dc274a56-c469-4008-abe9-9d55cf455388,7.0
97a2a7fd-9c45-4375-991e-28542a859888,3.0
6666b24a-cd93-47f7-8b26-c5c85d9c8489,1.0
44b6268b-2b99-47a5-9e56-5936db449c8a,8.0
66118705-e4c6-4641-9294-27e0d580a18e,2.0
4f579ca2-fabf-4868-af6b-b8c5d2b9c092,2.0
b3184efa-fb47-4f16-89d5-ed529a7b8495,2.0
9e514933-ea60-4958-85a3-f6ca82055196,2.0
04399c3a-6bbf-42b8-aa6c-f369dbe50899,2.0
9bf6ee11-5481-4b38-b332-396768a0bb9e,3.0
bdbbd576-316d-40a3-88a1-796ac1de27a0,7.0
bdfd7720-c450-4aae-87c8-1de4dcd80da1,1.0
5dde3af7-aa23-4f9d-a8a7-429d684365a6,9.0
5db6927f-bab8-4cc8-9fdf-66305ba401a9,1.0
6e29cd68-5553-4fcf-9cfe-82efc4fde5ab,6.0
e2231e13-0e1c-486f-83ad-8fe7c3d3e0ad,8.0
7f3b9867-5120-408a-95e1-e37fec8b0cad,8.0
3b85f264-8f4a-4404-8927-af0dca3e40ad,1.0
cdc78bdc-5879-4aa5-8305-18d91f37a2ae,8.0
fb666689-f12a-438f-9458-63a96b6088b1,7.0
764d83f3-99ac-4190-b6f6-987821a1eab2,10.0
