,state
9607335a-27fa-4118-8403-57d9d13bcd4d,3.0
50b17207-5e41-4cd3-bdbf-1f8efbd8ee4e,10.0
eaec5fcc-3871-4a2e-a7e4-6c2d9a205a50,9.0
c315c9e4-6a99-4169-afc7-8cf13b656f51,4.0
54539b90-4eec-4579-89f4-5efc4fb4cc51,10.0
a3e4d473-949d-4ada-87af-60ed83b9e056,2.0
eedfa1f7-26d8-426a-93f5-43ccf0b3cf59,4.0
5dcbc0b2-62d4-409c-b7fd-833b2814395c,4.0
e64a5d3b-33de-45b9-bda2-4db79eff905c,10.0
e3f52c71-f558-47c7-b956-bc79f98efd5d,4.0
f8c42878-78d3-49f7-9900-7ac7e0f4d05d,10.0
64b46e48-cc72-47ff-bc68-8b29736c7d5f,4.0
953a9f0a-ec20-4ec3-88b6-348d528fa561,1.0
3e9eee6e-f01d-453c-9f57-99edffa84c63,7.0
e1f863f8-90f0-402c-8433-95f522ddce63,10.0
7baa722a-1307-4b47-bb75-60679c104666,7.0
919ffb8d-d3b1-470c-8e2f-045104aced68,2.0
56943bd9-eeda-457a-9f18-acc397978668,10.0
2a08011a-e15e-4754-b560-4637ef3a446b,5.0
12be2e3a-1b57-4eee-b130-e70b6be5a96b,3.0
7465251e-7bc8-4179-8950-4e41836cf36b,5.0
15edf2de-2aeb-4704-a97c-8d0ca47a926d,10.0
991bfa60-a438-4fc6-8500-3468784aea6f,3.0
090b1958-a944-4b50-8fa4-8f6313e2126f,11.0
a8574381-5644-4f7a-bdd7-c579a6398b70,4.0
6e9b9564-200a-40f7-adb9-17a64fdb2470,3.0
70b667b1-29b5-4287-9110-46e3e9855271,4.0
7a8f589a-ba6b-4249-8203-f1645db0e772,3.0
7b83b2c9-afe1-4958-b90e-c37f1b354174,11.0
0c559892-1a50-4b5a-97f7-e42296ee327b,4.0
b76ba504-e72d-4243-8401-d9f12757b57d,3.0
7248e306-3877-46f8-91f6-706ad5d8207e,10.0
815f1327-2fdc-4fb2-94eb-ccd41adfe47f,10.0
3d6b2adc-f22f-471e-960e-4f13f3a3d081,3.0
a66fcda9-6775-4052-94c4-12e173df4084,1.0
82341457-7386-4c56-9daf-a8f020055685,5.0
f29f82bf-062c-4273-82e9-05d68e51df86,10.0
3b41a4ab-99f1-49dd-bdc1-f5d7b73ab388,10.0
e413ffe3-63d8-407c-ac26-0aff9d1d4288,2.0
b6b48fc3-8c96-45fe-a0fb-8c94bb9fa78a,11.0
73282bfc-0581-4f94-af4b-1b14401aac8b,10.0
c1b88dfe-eabb-4fd9-b400-aea8dc5b7f8d,4.0
b5bb6b5e-75c7-4e0b-ba74-b86e4df8bf8e,6.0
529769db-59a0-4e69-8860-13c7caa1db92,10.0
78a063fb-1c15-40f5-af8d-b0d86142f794,5.0
a3dbf047-c112-47d2-b192-87b2fd3c8694,4.0
136b7576-1108-4fa3-8254-6069f0ca879a,1.0
c14a2bc9-0d51-4699-9280-fb66eb72f19b,4.0
93cef7c9-5f0b-4422-a59a-54dfada6ea9e,3.0
4aaa6060-a678-48b4-a2ed-388d0ffb229f,2.0
4c12fd64-4333-4686-9e10-afb2589d3a9f,1.0
31821d8d-76b3-4a0a-9630-7996a5b74d9f,3.0
f4424d1c-5c92-4820-9f6c-ba81958bb39f,1.0
0385684f-fba1-4c13-8abe-4725849469a3,10.0
b42c48a2-5f6c-4b28-ba09-b497470980a4,2.0
6516f0bc-00e2-40e6-9b9d-420f0da30fa5,3.0
eb235e9a-e453-4108-ad4f-31260f4340a6,3.0
c7a7975b-a60e-4562-8b3a-bee3a6f9b6a8,11.0
187000ef-d29e-4977-be3a-4d28cb9f6da9,11.0
af4b90a4-0b1c-4f3e-8014-9e5ca7dabdac,4.0
19c664dd-3cbe-48a0-9fe4-47b542cce4ae,7.0
abcc1024-67f3-4164-b69e-de85e2bda4ae,10.0
3d6ce155-4e02-4739-a8c9-30981ea9b0b1,10.0
910a82c8-4fe3-42e3-af3e-fb94908018b2,3.0
1df1c041-687f-4368-9225-7e2d03f5c2b3,2.0
962e56df-4a1d-473e-acbd-623243cfc5b3,4.0
9972e418-efec-4aa6-aa83-98d79d74dfb4,10.0
e6982ff2-c754-4998-8c38-83caa07151b4,10.0
6619b1f9-1175-4e22-8422-3aa2fb8bb0b5,3.0
039801d9-2943-4731-88d9-7b3d5e2cceb8,1.0
7a4553b4-8695-49a2-8291-c86a00ea84b8,1.0
1ca3c03e-20a1-401e-be97-12d0e506afb8,3.0
535b17b1-d5e8-4ff6-ac93-049871eb14bb,4.0
8a6f9c75-7aea-49ce-92e3-5058689276bc,4.0
8eaaf41e-2f4d-4d8b-8af4-3497d7e047bc,6.0
5663c145-b465-4509-ba9a-1a40584952bd,4.0
e4db5591-7c73-4792-b86f-3b2fb59c66bd,4.0
0999a56b-c2fa-4970-8542-d1abdd5166be,3.0
f8da4628-f7c4-4627-9374-45d10e349cbf,4.0
bbcf0fb7-dd2a-4037-ba10-603b84b242c0,1.0
f50b6ad4-1dcc-45d6-84d6-f640f7fda8c0,4.0
e9894334-c852-4159-9feb-40292b160cc1,4.0
f5f2c2a1-4a1f-4c40-96a9-1aa18ec4c9c2,10.0
cc960c25-e7ae-4edb-aeec-80b21cd2a7c2,2.0
33dcd9bc-e944-4b57-9f3a-11dc4814e2c2,3.0
25f0753c-098f-4dd3-9865-c7cf2cde22ce,5.0
8c2013dc-5057-496d-9ee1-eab685d1fbd5,3.0
bcf1dbc3-6886-4f28-b737-b972d3af68d7,9.0
85cdb5a9-cca3-4ec4-bf62-9d942716d2d8,11.0
a803f54f-6c7e-4cbc-a47c-1d0f5ec22cd8,10.0
f6afb248-1a25-4407-91f4-d6f309aa1fd8,3.0
e4898c93-ded6-4739-baa3-e31f7c0208d9,4.0
28ba5e13-8802-42dd-bbec-7b14679ce3d9,4.0
cceb7ba1-257c-45f8-a6f8-4860a2ada4da,5.0
677ae20f-4072-46ba-a7d2-9be052ed5cda,6.0
41196acd-e5a1-4089-9377-5853a6d14cde,1.0
816cff9b-c10e-4265-844e-7d02f46f7ee5,2.0
8a4aa6a6-74b5-455e-8908-8a86522bf3e7,10.0
0b367451-f169-4f59-80bb-cf2d51799de8,4.0
5dbbfa87-fb32-4f5e-93e2-0f26ffc2deea,10.0
5f16d2a6-bdd1-40fe-a34d-9c65d067efec,2.0
82c75b87-33d1-4317-ac48-7043a3d677ec,6.0
8925059f-07ff-4b69-b678-d0fdb44281f2,4.0
e93c4a65-43ce-4c2d-8dcb-29287fc969f2,10.0
f7daeb35-7a57-448a-a6c5-b442bba238f3,6.0
d6654189-0570-4603-8c92-3032f2cf7ef3,4.0
9f09f075-f74b-4a74-a2ea-544e34e21bf3,4.0
0797dc35-6243-451d-9653-9649d390c0f4,11.0
4ef67f08-bf9c-42f3-938b-cded571bcff4,7.0
0f55cda9-7584-4d21-96a1-79882af97cf4,10.0
d2ae6d2b-8720-4381-9cda-8555c37230f5,11.0
4f64614a-fddc-4728-8a72-22fccd04f8f8,12.0
02c77eec-0d53-4cf0-8ff8-d8572b3724f9,6.0
daf737c4-df51-4c8c-b263-91b00b09d8fc,10.0
aef83c64-d347-42ac-b237-7b7d4a996ffd,3.0
9a9dc386-eca6-4423-9dc6-401bfc4558ff,5.0
7fab3a0e-7932-4b51-a6a6-22f2aa46290c,6.0
adef764d-7434-45fd-afb6-58e81fe2d70f,10.0
14bec97b-8960-4b1d-a9de-0530ce49bb23,10.0
10105bb3-3534-4b7f-8cdb-9702945c414a,4.0
