,state
6c34a7d7-3756-4dcc-9a9f-b5fc4a148b7e,6.0
51b7241e-f0be-482a-88ae-89004bb68989,3.0
a5199e3a-9d67-4543-88ab-24398c98e38e,8.0
7955fc55-386d-497e-afed-019bbbad428e,10.0
7a110994-5741-4013-91f0-dd2e1d343f91,2.0
505d5ca8-0279-4bc7-8cc0-8c7a0165bf91,5.0
5548c91a-d3de-48f5-b4a4-124be177b99a,7.0
20c4d047-28da-4ab7-9b3c-32eda6b22c9d,6.0
6393220a-7c57-413f-81a8-4e38c21e779e,5.0
69a036e5-3e6a-4862-a7f8-2d203ed2fc9e,3.0
09444dcc-44ba-4a3f-acc5-863a54578b9f,6.0
9b179bc5-bb4c-4cee-99bc-bc552bc384a1,9.0
7bc4937f-04e2-4b46-ba7c-fe9ac738c8a9,3.0
3f0865f1-8256-4778-966f-d53637b415b6,6.0
b7f5a41e-9559-4329-81f5-1b88a74730b7,5.0
909b76a1-bb9f-4906-95bc-58cd1a46d3b8,5.0
aa6a4bff-8c62-4b70-b85a-9edf403b06ba,3.0
c16f9b5e-2b52-40f6-856d-c0d6fbdd16c1,3.0
c5d3d9a0-fc14-408d-ab6c-662018a5e5ca,3.0
5473210d-37f9-4192-86d2-e2a2c77f3bd2,6.0
bf7cd9bd-776a-4957-8a6e-ef8ad83ea9d3,5.0
9aa96080-19d8-40c3-bdd1-6044d2d422d5,3.0
38b8b893-0e08-4b71-b51c-b32a7b2724e0,8.0
766fe08f-3393-4868-b1c1-fa98c9ff16e0,6.0
45c9756f-a154-4537-852e-ecbf27b92fe1,5.0
d51fc997-e662-4ae7-bc9c-14183da42de1,5.0
96392d6b-d4ff-4393-93ba-08e469e8bbe1,1.0
8f6f0362-9165-4dcc-992c-af871a3c51e7,3.0
8b28383f-cf14-4cc5-a1e2-72ad915c0ae8,1.0
52020307-71a6-46e5-acb3-8f885ca8f1eb,7.0
05baa71a-e5b3-4a3a-a3f2-013a975087f0,5.0
64bf1bc5-7a9a-4e1d-aeab-afe30b92aaf4,10.0
1cbfb672-4d66-430b-83f3-7ce3be20abf6,4.0
a071894b-d8c0-4740-bd55-93ea0c86edf7,9.0
f02301f1-9054-4dc6-8dc9-2451a0f53efc,2.0
